,EMD_CD,Address
2784,45140103,전라북도 익산시 중앙동1가
2785,45140104,전라북도 익산시 중앙동2가
2786,45140105,전라북도 익산시 중앙동3가
2787,45140106,전라북도 익산시 평화동
2788,45140107,전라북도 익산시 갈산동
2789,45140108,전라북도 익산시 주현동
2790,45140109,전라북도 익산시 인화동1가
2791,45140110,전라북도 익산시 인화동2가
2792,45140111,전라북도 익산시 동산동
2793,45140112,전라북도 익산시 마동
2794,45140113,전라북도 익산시 남중동
2795,45140114,전라북도 익산시 모현동1가
2796,45140115,전라북도 익산시 모현동2가
2797,45140116,전라북도 익산시 송학동
2798,45140117,전라북도 익산시 목천동
2799,45140118,전라북도 익산시 만석동
2800,45140119,전라북도 익산시 현영동
2801,45140120,전라북도 익산시 신용동
2802,45140121,전라북도 익산시 신동
2803,45140122,전라북도 익산시 영등동
2804,45140123,전라북도 익산시 어양동
2805,45140124,전라북도 익산시 신흥동
2806,45140125,전라북도 익산시 금강동
2807,45140126,전라북도 익산시 석탄동
2808,45140127,전라북도 익산시 팔봉동
2809,45140128,전라북도 익산시 덕기동
2810,45140129,전라북도 익산시 석왕동
2811,45140130,전라북도 익산시 은기동
2812,45140131,전라북도 익산시 정족동
2813,45140132,전라북도 익산시 임상동
2814,45140133,전라북도 익산시 월성동
2815,45140134,전라북도 익산시 부송동
2816,45140135,전라북도 익산시 용제동
2817,45140136,전라북도 익산시 석암동
2818,45140250,전라북도 익산시 함열읍
2819,45140310,전라북도 익산시 오산면
2820,45140320,전라북도 익산시 황등면
2821,45140330,전라북도 익산시 함라면
2822,45140340,전라북도 익산시 웅포면
2823,45140350,전라북도 익산시 성당면
2824,45140360,전라북도 익산시 용안면
2825,45140370,전라북도 익산시 낭산면
2826,45140380,전라북도 익산시 망성면
2827,45140390,전라북도 익산시 여산면
2828,45140400,전라북도 익산시 금마면
2829,45140410,전라북도 익산시 왕궁면
2830,45140420,전라북도 익산시 춘포면
2831,45140430,전라북도 익산시 삼기면
2832,45140440,전라북도 익산시 용동면
2833,45180101,전라북도 정읍시 수성동
2834,45180102,전라북도 정읍시 장명동
2835,45180103,전라북도 정읍시 상동
2836,45180104,전라북도 정읍시 시기동
2837,45180105,전라북도 정읍시 연지동
2838,45180106,전라북도 정읍시 농소동
2839,45180107,전라북도 정읍시 하모동
2840,45180108,전라북도 정읍시 상평동
2841,45180109,전라북도 정읍시 과교동
2842,45180110,전라북도 정읍시 삼산동
2843,45180111,전라북도 정읍시 진산동
2844,45180112,전라북도 정읍시 금붕동
2845,45180113,전라북도 정읍시 송산동
2846,45180114,전라북도 정읍시 신월동
2847,45180115,전라북도 정읍시 용산동
2848,45180116,전라북도 정읍시 교암동
2849,45180117,전라북도 정읍시 부전동
2850,45180118,전라북도 정읍시 쌍암동
2851,45180119,전라북도 정읍시 내장동
2852,45180120,전라북도 정읍시 영파동
2853,45180121,전라북도 정읍시 하북동
2854,45180122,전라북도 정읍시 구룡동
2855,45180123,전라북도 정읍시 흑암동
2856,45180124,전라북도 정읍시 용계동
2857,45180125,전라북도 정읍시 공평동
2858,45180126,전라북도 정읍시 망제동
2859,45180127,전라북도 정읍시 신정동
2860,45180250,전라북도 정읍시 신태인읍
2861,45180310,전라북도 정읍시 북면
2862,45180320,전라북도 정읍시 입암면
2863,45180330,전라북도 정읍시 소성면
2864,45180340,전라북도 정읍시 고부면
2865,45180350,전라북도 정읍시 영원면
2866,45180360,전라북도 정읍시 덕천면
2867,45180370,전라북도 정읍시 이평면
2868,45180380,전라북도 정읍시 정우면
2869,45180390,전라북도 정읍시 태인면
2870,45180400,전라북도 정읍시 감곡면
2871,45180410,전라북도 정읍시 옹동면
2872,45180420,전라북도 정읍시 칠보면
2873,45180430,전라북도 정읍시 산내면
2874,45180440,전라북도 정읍시 산외면
2875,45190101,전라북도 남원시 동충동
2876,45190102,전라북도 남원시 하정동
2877,45190103,전라북도 남원시 죽항동
2878,45190104,전라북도 남원시 쌍교동
2879,45190105,전라북도 남원시 천거동
2880,45190106,전라북도 남원시 금동
2881,45190107,전라북도 남원시 조산동
2882,45190108,전라북도 남원시 왕정동
2883,45190109,전라북도 남원시 신정동
2884,45190110,전라북도 남원시 화정동
2885,45190111,전라북도 남원시 향교동
2886,45190112,전라북도 남원시 용정동
2887,45190113,전라북도 남원시 광치동
2888,45190114,전라북도 남원시 내척동
2889,45190115,전라북도 남원시 산곡동
2890,45190116,전라북도 남원시 도통동
2891,45190117,전라북도 남원시 월락동
2892,45190118,전라북도 남원시 고죽동
2893,45190119,전라북도 남원시 식정동
2894,45190120,전라북도 남원시 갈치동
2895,45190121,전라북도 남원시 노암동
2896,45190122,전라북도 남원시 어현동
2897,45190123,전라북도 남원시 신촌동
2898,45190250,전라북도 남원시 운봉읍
2899,45190310,전라북도 남원시 주천면
2900,45190320,전라북도 남원시 수지면
2901,45190330,전라북도 남원시 송동면
2902,45190340,전라북도 남원시 주생면
2903,45190350,전라북도 남원시 금지면
2904,45190360,전라북도 남원시 대강면
2905,45190370,전라북도 남원시 대산면
2906,45190380,전라북도 남원시 사매면
2907,45190390,전라북도 남원시 덕과면
2908,45190400,전라북도 남원시 보절면
2909,45190410,전라북도 남원시 산동면
2910,45190420,전라북도 남원시 이백면
2911,45190450,전라북도 남원시 아영면
2912,45190460,전라북도 남원시 산내면
2913,45190470,전라북도 남원시 인월면
2914,45210101,전라북도 김제시 요촌동
2915,45210102,전라북도 김제시 신풍동
2916,45210103,전라북도 김제시 용동
2917,45210104,전라북도 김제시 검산동
2918,45210105,전라북도 김제시 순동
2919,45210106,전라북도 김제시 백학동
2920,45210107,전라북도 김제시 서암동
2921,45210108,전라북도 김제시 신곡동
2922,45210109,전라북도 김제시 교동
2923,45210110,전라북도 김제시 옥산동
2924,45210111,전라북도 김제시 갈공동
2925,45210112,전라북도 김제시 하동
2926,45210113,전라북도 김제시 흥사동
2927,45210114,전라북도 김제시 상동동
2928,45210115,전라북도 김제시 월성동
2929,45210116,전라북도 김제시 황산동
2930,45210117,전라북도 김제시 난봉동
2931,45210118,전라북도 김제시 오정동
2932,45210119,전라북도 김제시 복죽동
2933,45210120,전라북도 김제시 입석동
2934,45210121,전라북도 김제시 장화동
2935,45210122,전라북도 김제시 신덕동
2936,45210123,전라북도 김제시 월봉동
2937,45210124,전라북도 김제시 신월동
2938,45210125,전라북도 김제시 연정동
2939,45210126,전라북도 김제시 명덕동
2940,45210127,전라북도 김제시 제월동
2941,45210128,전라북도 김제시 도장동
2942,45210129,전라북도 김제시 서정동
2943,45210130,전라북도 김제시 양전동
2944,45210250,전라북도 김제시 만경읍
2945,45210320,전라북도 김제시 죽산면
2946,45210330,전라북도 김제시 백산면
2947,45210340,전라북도 김제시 용지면
2948,45210350,전라북도 김제시 백구면
2949,45210360,전라북도 김제시 부량면
2950,45210380,전라북도 김제시 공덕면
2951,45210390,전라북도 김제시 청하면
2952,45210400,전라북도 김제시 성덕면
2953,45210410,전라북도 김제시 진봉면
2954,45210420,전라북도 김제시 금구면
2955,45210430,전라북도 김제시 봉남면
2956,45210440,전라북도 김제시 황산면
2957,45210450,전라북도 김제시 금산면
2958,45210460,전라북도 김제시 광활면
2959,45710250,전라북도 완주군 삼례읍
2960,45710253,전라북도 완주군 봉동읍
2961,45710256,전라북도 완주군 용진읍
2962,45710320,전라북도 완주군 상관면
2963,45710330,전라북도 완주군 이서면
2964,45710340,전라북도 완주군 소양면
2965,45710350,전라북도 완주군 구이면
2966,45710360,전라북도 완주군 고산면
2967,45710370,전라북도 완주군 비봉면
2968,45710380,전라북도 완주군 운주면
2969,45710390,전라북도 완주군 화산면
2970,45710400,전라북도 완주군 동상면
2971,45710410,전라북도 완주군 경천면
2972,45720250,전라북도 진안군 진안읍
2973,45720310,전라북도 진안군 용담면
2974,45720320,전라북도 진안군 안천면
2975,45720330,전라북도 진안군 동향면
2976,45720340,전라북도 진안군 상전면
2977,45720350,전라북도 진안군 백운면
2978,45720360,전라북도 진안군 성수면
2979,45720370,전라북도 진안군 마령면
2980,45720380,전라북도 진안군 부귀면
2981,45720390,전라북도 진안군 정천면
2982,45720400,전라북도 진안군 주천면
2983,45730250,전라북도 무주군 무주읍
2984,45730310,전라북도 무주군 무풍면
2985,45730320,전라북도 무주군 설천면
2986,45730330,전라북도 무주군 적상면
2987,45730340,전라북도 무주군 안성면
2988,45730350,전라북도 무주군 부남면
2989,45740250,전라북도 장수군 장수읍
2990,45740310,전라북도 장수군 산서면
2991,45740320,전라북도 장수군 번암면
2992,45740335,전라북도 장수군 장계면
2993,45740340,전라북도 장수군 천천면
2994,45740350,전라북도 장수군 계남면
2995,45740360,전라북도 장수군 계북면
2996,45750250,전라북도 임실군 임실읍
2997,45750310,전라북도 임실군 청웅면
2998,45750320,전라북도 임실군 운암면
2999,45750330,전라북도 임실군 신평면
3000,45750340,전라북도 임실군 성수면
3001,45750355,전라북도 임실군 오수면
3002,45750360,전라북도 임실군 신덕면
3003,45750370,전라북도 임실군 삼계면
3004,45750380,전라북도 임실군 관촌면
3005,45750390,전라북도 임실군 강진면
3006,45750400,전라북도 임실군 덕치면
3007,45750410,전라북도 임실군 지사면
3008,45770250,전라북도 순창군 순창읍
3009,45770310,전라북도 순창군 인계면
3010,45770320,전라북도 순창군 동계면
3011,45770330,전라북도 순창군 풍산면
3012,45770340,전라북도 순창군 금과면
3013,45770350,전라북도 순창군 팔덕면
3014,45770360,전라북도 순창군 쌍치면
3015,45770370,전라북도 순창군 복흥면
3016,45770380,전라북도 순창군 적성면
3017,45770390,전라북도 순창군 유등면
3018,45770400,전라북도 순창군 구림면
3019,45790250,전라북도 고창군 고창읍
3020,45790310,전라북도 고창군 고수면
3021,45790320,전라북도 고창군 아산면
3022,45790330,전라북도 고창군 무장면
3023,45790340,전라북도 고창군 공음면
3024,45790350,전라북도 고창군 상하면
3025,45790360,전라북도 고창군 해리면
3026,45790370,전라북도 고창군 성송면
3027,45790380,전라북도 고창군 대산면
3028,45790390,전라북도 고창군 심원면
3029,45790400,전라북도 고창군 흥덕면
3030,45790410,전라북도 고창군 성내면
3031,45790420,전라북도 고창군 신림면
3032,45790430,전라북도 고창군 부안면
3033,45800250,전라북도 부안군 부안읍
3034,45800310,전라북도 부안군 주산면
3035,45800320,전라북도 부안군 동진면
3036,45800330,전라북도 부안군 행안면
3037,45800340,전라북도 부안군 계화면
3038,45800350,전라북도 부안군 보안면
3039,45800360,전라북도 부안군 변산면
3040,45800370,전라북도 부안군 진서면
3041,45800380,전라북도 부안군 백산면
3042,45800390,전라북도 부안군 상서면
3043,45800400,전라북도 부안군 하서면
3044,45800410,전라북도 부안군 줄포면
3045,45800420,전라북도 부안군 위도면
3046,46110101,전라남도 목포시 용당동
3047,46110102,전라남도 목포시 산정동
3048,46110103,전라남도 목포시 연산동
3049,46110104,전라남도 목포시 대성동
3050,46110105,전라남도 목포시 양동
3051,46110106,전라남도 목포시 북교동
3052,46110107,전라남도 목포시 남교동
3053,46110108,전라남도 목포시 호남동
3054,46110109,전라남도 목포시 대안동
3055,46110110,전라남도 목포시 창평동
3056,46110111,전라남도 목포시 명륜동
3057,46110112,전라남도 목포시 죽동
3058,46110113,전라남도 목포시 무안동
3059,46110114,전라남도 목포시 측후동
3060,46110115,전라남도 목포시 상락동1가
3061,46110116,전라남도 목포시 상락동2가
3062,46110117,전라남도 목포시 복만동
3063,46110118,전라남도 목포시 동명동
3064,46110119,전라남도 목포시 광동1가
